t,S,T,A,wow,needle,phase,weather
1782527212340,0.000000,0.000000,0.000000,0.000000,0.000000,IDLE,CLEAR
1782527212440,0.000000,0.000000,0.282673,0.000000,0.000000,WORKING,CLEAR
1782527212540,0.000000,0.000000,0.281880,0.000000,0.000000,WORKING,CLEAR
1782527212640,0.000000,0.000000,0.281088,0.000000,0.000000,WORKING,CLEAR
1782527212740,0.000000,0.000000,0.280298,0.000000,0.000000,WORKING,CLEAR
1782527212840,0.000000,0.000000,0.279510,0.000000,0.000000,WORKING,CLEAR
1782527212940,0.000000,0.000000,0.278724,0.000000,0.000000,WORKING,CLEAR
1782527213040,0.000000,0.000000,0.277939,0.000000,0.000000,WORKING,CLEAR
1782527213140,0.000000,0.000000,0.277156,0.000000,0.000000,WORKING,CLEAR
1782527213240,0.000000,0.000000,0.276375,0.000000,0.000000,WORKING,CLEAR
1782527213340,0.000000,0.000000,0.275596,0.000000,0.000000,WORKING,CLEAR
1782527213440,0.000000,0.000000,0.274818,0.000000,0.000000,WORKING,CLEAR
1782527213540,0.000000,0.000000,0.274042,0.000000,0.000000,WORKING,CLEAR
1782527213640,0.000000,0.000000,0.273268,0.000000,0.000000,WORKING,CLEAR
1782527213740,0.000000,0.000000,0.272496,0.000000,0.000000,WORKING,CLEAR
1782527213840,0.000000,0.000000,0.271725,0.000000,0.000000,WORKING,CLEAR
1782527213940,0.000000,0.000000,0.270956,0.000000,0.000000,WORKING,CLEAR
1782527214040,0.000000,0.000000,0.270189,0.000000,0.000000,WORKING,CLEAR
1782527214140,0.000000,0.000000,0.269424,0.000000,0.000000,WORKING,CLEAR
1782527214240,0.000000,0.000000,0.268660,0.000000,0.000000,WORKING,CLEAR
1782527214340,0.000000,0.000000,0.267898,0.000000,0.000000,WORKING,CLEAR
1782527214440,0.000000,0.000000,0.267138,0.000000,0.000000,WORKING,CLEAR
1782527214540,0.000000,0.000000,0.266380,0.000000,0.000000,WORKING,CLEAR
1782527214640,0.000000,0.000000,0.265623,0.000000,0.000000,WORKING,CLEAR
1782527214740,0.000000,0.000000,0.264868,0.000000,0.000000,WORKING,CLEAR
1782527214840,0.000000,0.000000,0.264115,0.000000,0.000000,WORKING,CLEAR
1782527214940,0.000000,0.000000,0.263364,0.000000,0.000000,WORKING,CLEAR
1782527215040,0.000000,0.000000,0.262614,0.000000,0.000000,WORKING,CLEAR
1782527215140,0.000000,0.000000,0.261866,0.000000,0.000000,WORKING,CLEAR
1782527215240,0.000000,0.000000,0.261120,0.000000,0.000000,WORKING,CLEAR
1782527215340,0.000000,0.000000,0.260375,0.000000,0.000000,WORKING,CLEAR
1782527215440,0.000000,0.000000,0.259633,0.000000,0.000000,WORKING,CLEAR
1782527215540,0.000000,0.000000,0.258892,0.000000,0.000000,WORKING,CLEAR
1782527215640,0.000000,0.000000,0.258152,0.000000,0.000000,WORKING,CLEAR
1782527215740,0.000000,0.000000,0.257415,0.000000,0.000000,WORKING,CLEAR
1782527215840,0.000000,0.000000,0.256679,0.000000,0.000000,WORKING,CLEAR
1782527215940,0.000000,0.000000,0.255945,0.000000,0.000000,WORKING,CLEAR
1782527216040,0.000000,0.000000,0.255212,0.000000,0.000000,WORKING,CLEAR
1782527216140,0.000000,0.000000,0.254482,0.000000,0.000000,WORKING,CLEAR
1782527216240,0.000000,0.000000,0.253753,0.000000,0.000000,WORKING,CLEAR
1782527216340,0.000000,0.000000,0.253026,0.000000,0.000000,WORKING,CLEAR
1782527216440,0.000000,0.000000,0.252300,0.000000,0.000000,WORKING,CLEAR
1782527216540,0.000000,0.000000,0.251576,0.000000,0.000000,WORKING,CLEAR
1782527216640,0.000000,0.000000,0.250854,0.000000,0.000000,WORKING,CLEAR
1782527216740,0.000000,0.000000,0.250134,0.000000,0.000000,WORKING,CLEAR
1782527216840,0.000000,0.000000,0.249415,0.000000,0.000000,WORKING,CLEAR
1782527216940,0.000000,0.000000,0.248698,0.000000,0.000000,WORKING,CLEAR
1782527217040,0.000000,0.000000,0.247983,0.000000,0.000000,WORKING,CLEAR
1782527217140,0.000000,0.000000,0.247269,0.000000,0.000000,WORKING,CLEAR
1782527217240,0.000000,0.000000,0.246558,0.000000,0.000000,WORKING,CLEAR
1782527217340,0.000000,0.000000,0.245847,0.000000,0.000000,WORKING,CLEAR
1782527217440,0.000000,0.000000,0.245139,0.000000,0.000000,WORKING,CLEAR
1782527217540,0.000000,0.000000,0.244432,0.000000,0.000000,WORKING,CLEAR
1782527217640,0.000000,0.000000,0.243727,0.000000,0.000000,WORKING,CLEAR
1782527217740,0.000000,0.000000,0.243024,0.000000,0.000000,WORKING,CLEAR
1782527217840,0.000000,0.000000,0.242322,0.000000,0.000000,WORKING,CLEAR
1782527217940,0.000000,0.000000,0.241622,0.000000,0.000000,WORKING,CLEAR
1782527218040,0.000000,0.000000,0.240924,0.000000,0.000000,WORKING,CLEAR
1782527218140,0.000000,0.000000,0.240227,0.000000,0.000000,WORKING,CLEAR
1782527218240,0.000000,0.000000,0.239532,0.000000,0.000000,WORKING,CLEAR
1782527218340,0.000000,0.000000,0.238839,0.000000,0.000000,WORKING,CLEAR
1782527218440,0.000000,0.000000,0.238147,0.000000,0.000000,WORKING,CLEAR
1782527218540,0.000000,0.000000,0.237457,0.000000,0.000000,WORKING,CLEAR
1782527218616,0.000000,0.000000,0.236934,0.000000,0.000000,WORKING,CLEAR
1782527218716,0.000000,0.000000,0.452140,0.000000,0.000000,WORKING,CLEAR
1782527218816,0.000000,0.000000,0.451042,0.000000,0.000000,WORKING,CLEAR
1782527218916,0.000000,0.000000,0.449945,0.000000,0.000000,WORKING,CLEAR
1782527218941,0.000000,0.000000,0.449671,0.000000,0.000000,WORKING,CLEAR
1782527219041,0.000000,0.000000,0.604449,0.000000,0.000000,WORKING,CLEAR
1782527219141,0.000000,0.000000,0.603226,0.000000,0.000000,WORKING,CLEAR
1782527219241,0.000000,0.000000,0.602004,0.000000,0.000000,WORKING,CLEAR
1782527219341,0.000000,0.000000,0.600782,0.000000,0.000000,WORKING,CLEAR
1782527219441,0.000000,0.000000,0.599560,0.000000,0.000000,WORKING,CLEAR
1782527219541,0.000000,0.000000,0.598339,0.000000,0.000000,WORKING,CLEAR
1782527219641,0.000000,0.000000,0.597118,0.000000,0.000000,WORKING,CLEAR
1782527219741,0.000000,0.000000,0.595897,0.000000,0.000000,WORKING,CLEAR
1782527219841,0.000000,0.000000,0.594677,0.000000,0.000000,WORKING,CLEAR
1782527219941,0.000000,0.000000,0.593457,0.000000,0.000000,WORKING,CLEAR
1782527220041,0.000000,0.000000,0.592237,0.000000,0.000000,WORKING,CLEAR
1782527220141,0.000000,0.000000,0.591018,0.000000,0.000000,WORKING,CLEAR
1782527220241,0.000000,0.000000,0.589799,0.000000,0.000000,WORKING,CLEAR
1782527220341,0.000000,0.000000,0.588581,0.000000,0.000000,WORKING,CLEAR
1782527220441,0.000000,0.000000,0.587363,0.000000,0.000000,WORKING,CLEAR
1782527220541,0.000000,0.000000,0.586146,0.000000,0.000000,WORKING,CLEAR
1782527220641,0.000000,0.000000,0.584929,0.000000,0.000000,WORKING,CLEAR
1782527220741,0.000000,0.000000,0.583713,0.000000,0.000000,WORKING,CLEAR
1782527220841,0.000000,0.000000,0.582497,0.000000,0.000000,WORKING,CLEAR
1782527220941,0.000000,0.000000,0.581282,0.000000,0.000000,WORKING,CLEAR
1782527221041,0.000000,0.000000,0.580067,0.000000,0.000000,WORKING,CLEAR
1782527221141,0.000000,0.000000,0.578853,0.000000,0.000000,WORKING,CLEAR
1782527221241,0.000000,0.000000,0.577639,0.000000,0.000000,WORKING,CLEAR
1782527221341,0.000000,0.000000,0.576426,0.000000,0.000000,WORKING,CLEAR
1782527221441,0.000000,0.000000,0.575213,0.000000,0.000000,WORKING,CLEAR
1782527221541,0.000000,0.000000,0.574001,0.000000,0.000000,WORKING,CLEAR
1782527221641,0.000000,0.000000,0.572790,0.000000,0.000000,WORKING,CLEAR
1782527221741,0.000000,0.000000,0.571579,0.000000,0.000000,WORKING,CLEAR
1782527221841,0.000000,0.000000,0.570369,0.000000,0.000000,WORKING,CLEAR
1782527221941,0.000000,0.000000,0.569159,0.000000,0.000000,WORKING,CLEAR
1782527222041,0.000000,0.000000,0.567950,0.000000,0.000000,WORKING,CLEAR
1782527222141,0.000000,0.000000,0.566742,0.000000,0.000000,WORKING,CLEAR
1782527222241,0.000000,0.000000,0.565534,0.000000,0.000000,WORKING,CLEAR
1782527222341,0.000000,0.000000,0.564327,0.000000,0.000000,WORKING,CLEAR
1782527222441,0.000000,0.000000,0.563121,0.000000,0.000000,WORKING,CLEAR
1782527222541,0.000000,0.000000,0.561916,0.000000,0.000000,WORKING,CLEAR
1782527222641,0.000000,0.000000,0.560711,0.000000,0.000000,WORKING,CLEAR
1782527222741,0.000000,0.000000,0.559507,0.000000,0.000000,WORKING,CLEAR
1782527222841,0.000000,0.000000,0.558303,0.000000,0.000000,WORKING,CLEAR
1782527222941,0.000000,0.000000,0.557100,0.000000,0.000000,WORKING,CLEAR
1782527223041,0.000000,0.000000,0.555898,0.000000,0.000000,WORKING,CLEAR
1782527223141,0.000000,0.000000,0.554697,0.000000,0.000000,WORKING,CLEAR
1782527223241,0.000000,0.000000,0.553497,0.000000,0.000000,WORKING,CLEAR
1782527223341,0.000000,0.000000,0.552297,0.000000,0.000000,WORKING,CLEAR
1782527223441,0.000000,0.000000,0.551098,0.000000,0.000000,WORKING,CLEAR
1782527223541,0.000000,0.000000,0.549900,0.000000,0.000000,WORKING,CLEAR
1782527223641,0.000000,0.000000,0.548703,0.000000,0.000000,WORKING,CLEAR
1782527223741,0.000000,0.000000,0.547506,0.000000,0.000000,WORKING,CLEAR
1782527223841,0.000000,0.000000,0.546311,0.000000,0.000000,WORKING,CLEAR
1782527223941,0.000000,0.000000,0.545116,0.000000,0.000000,WORKING,CLEAR
1782527224041,0.000000,0.000000,0.543922,0.000000,0.000000,WORKING,CLEAR
1782527224141,0.000000,0.000000,0.542729,0.000000,0.000000,WORKING,CLEAR
1782527224241,0.000000,0.000000,0.541537,0.000000,0.000000,WORKING,CLEAR
1782527224341,0.000000,0.000000,0.540345,0.000000,0.000000,WORKING,CLEAR
1782527224441,0.000000,0.000000,0.539155,0.000000,0.000000,WORKING,CLEAR
1782527224541,0.000000,0.000000,0.537965,0.000000,0.000000,WORKING,CLEAR
1782527224641,0.000000,0.000000,0.536776,0.000000,0.000000,WORKING,CLEAR
1782527224741,0.000000,0.000000,0.535589,0.000000,0.000000,WORKING,CLEAR
1782527224841,0.000000,0.000000,0.534402,0.000000,0.000000,WORKING,CLEAR
1782527224941,0.000000,0.000000,0.533216,0.000000,0.000000,WORKING,CLEAR
1782527225041,0.000000,0.000000,0.532031,0.000000,0.000000,WORKING,CLEAR
1782527225141,0.000000,0.000000,0.530847,0.000000,0.000000,WORKING,CLEAR
1782527225241,0.000000,0.000000,0.529664,0.000000,0.000000,WORKING,CLEAR
1782527225341,0.000000,0.000000,0.528482,0.000000,0.000000,WORKING,CLEAR
1782527225441,0.000000,0.000000,0.527300,0.000000,0.000000,WORKING,CLEAR
1782527225541,0.000000,0.000000,0.526120,0.000000,0.000000,WORKING,CLEAR
1782527225641,0.000000,0.000000,0.524941,0.000000,0.000000,WORKING,CLEAR
1782527225741,0.000000,0.000000,0.523763,0.000000,0.000000,WORKING,CLEAR
1782527225841,0.000000,0.000000,0.522586,0.000000,0.000000,WORKING,CLEAR
1782527225941,0.000000,0.000000,0.521410,0.000000,0.000000,WORKING,CLEAR
1782527226041,0.000000,0.000000,0.520235,0.000000,0.000000,WORKING,CLEAR
1782527226141,0.000000,0.000000,0.519061,0.000000,0.000000,WORKING,CLEAR
1782527226241,0.000000,0.000000,0.517888,0.000000,0.000000,WORKING,CLEAR
1782527226341,0.000000,0.000000,0.516716,0.000000,0.000000,WORKING,CLEAR
1782527226441,0.000000,0.000000,0.515545,0.000000,0.000000,WORKING,CLEAR
1782527226541,0.000000,0.000000,0.514375,0.000000,0.000000,WORKING,CLEAR
1782527226641,0.000000,0.000000,0.513206,0.000000,0.000000,WORKING,CLEAR
1782527226741,0.000000,0.000000,0.512039,0.000000,0.000000,WORKING,CLEAR
1782527226841,0.000000,0.000000,0.510872,0.000000,0.000000,WORKING,CLEAR
1782527226941,0.000000,0.000000,0.509707,0.000000,0.000000,WORKING,CLEAR
1782527227041,0.000000,0.000000,0.508543,0.000000,0.000000,WORKING,CLEAR
1782527227141,0.000000,0.000000,0.507379,0.000000,0.000000,WORKING,CLEAR
1782527227241,0.000000,0.000000,0.506217,0.000000,0.000000,WORKING,CLEAR
1782527227341,0.000000,0.000000,0.505056,0.000000,0.000000,WORKING,CLEAR
1782527227441,0.000000,0.000000,0.503897,0.000000,0.000000,WORKING,CLEAR
1782527227541,0.000000,0.000000,0.502738,0.000000,0.000000,WORKING,CLEAR
1782527227641,0.000000,0.000000,0.501581,0.000000,0.000000,WORKING,CLEAR
1782527227741,0.000000,0.000000,0.500424,0.000000,0.000000,WORKING,CLEAR
1782527227841,0.000000,0.000000,0.499269,0.000000,0.000000,WORKING,CLEAR
1782527227941,0.000000,0.000000,0.498115,0.000000,0.000000,WORKING,CLEAR
1782527228041,0.000000,0.000000,0.496963,0.000000,0.000000,WORKING,CLEAR
1782527228141,0.000000,0.000000,0.495811,0.000000,0.000000,WORKING,CLEAR
1782527228241,0.000000,0.000000,0.494661,0.000000,0.000000,WORKING,CLEAR
1782527228341,0.000000,0.000000,0.493512,0.000000,0.000000,WORKING,CLEAR
1782527228441,0.000000,0.000000,0.492364,0.000000,0.000000,WORKING,CLEAR
1782527228541,0.000000,0.000000,0.491217,0.000000,0.000000,WORKING,CLEAR
1782527228641,0.000000,0.000000,0.490072,0.000000,0.000000,WORKING,CLEAR
1782527228741,0.000000,0.000000,0.488928,0.000000,0.000000,WORKING,CLEAR
1782527228841,0.000000,0.000000,0.487785,0.000000,0.000000,WORKING,CLEAR
1782527228941,0.000000,0.000000,0.486643,0.000000,0.000000,WORKING,CLEAR
1782527229041,0.000000,0.000000,0.485503,0.000000,0.000000,WORKING,CLEAR
1782527229141,0.000000,0.000000,0.484364,0.000000,0.000000,WORKING,CLEAR
1782527229241,0.000000,0.000000,0.483226,0.000000,0.000000,WORKING,CLEAR
1782527229341,0.000000,0.000000,0.482089,0.000000,0.000000,WORKING,CLEAR
1782527229441,0.000000,0.000000,0.480954,0.000000,0.000000,WORKING,CLEAR
1782527229541,0.000000,0.000000,0.479820,0.000000,0.000000,WORKING,CLEAR
1782527229641,0.000000,0.000000,0.478688,0.000000,0.000000,WORKING,CLEAR
1782527229741,0.000000,0.000000,0.477556,0.000000,0.000000,WORKING,CLEAR
1782527229841,0.000000,0.000000,0.476426,0.000000,0.000000,WORKING,CLEAR
1782527229941,0.000000,0.000000,0.475298,0.000000,0.000000,WORKING,CLEAR
1782527230041,0.000000,0.000000,0.474171,0.000000,0.000000,WORKING,CLEAR
1782527230141,0.000000,0.000000,0.473045,0.000000,0.000000,WORKING,CLEAR
1782527230241,0.000000,0.000000,0.471920,0.000000,0.000000,WORKING,CLEAR
1782527230341,0.000000,0.000000,0.470797,0.000000,0.000000,WORKING,CLEAR
1782527230441,0.000000,0.000000,0.469675,0.000000,0.000000,WORKING,CLEAR
1782527230541,0.000000,0.000000,0.468554,0.000000,0.000000,WORKING,CLEAR
1782527230641,0.000000,0.000000,0.467435,0.000000,0.000000,WORKING,CLEAR
1782527230741,0.000000,0.000000,0.466317,0.000000,0.000000,WORKING,CLEAR
1782527230841,0.000000,0.000000,0.465201,0.000000,0.000000,WORKING,CLEAR
1782527230941,0.000000,0.000000,0.464086,0.000000,0.000000,WORKING,CLEAR
1782527231041,0.000000,0.000000,0.462972,0.000000,0.000000,WORKING,CLEAR
1782527231141,0.000000,0.000000,0.461860,0.000000,0.000000,WORKING,CLEAR
1782527231241,0.000000,0.000000,0.460749,0.000000,0.000000,WORKING,CLEAR
1782527231341,0.000000,0.000000,0.459640,0.000000,0.000000,WORKING,CLEAR
1782527231441,0.000000,0.000000,0.458532,0.000000,0.000000,WORKING,CLEAR
1782527231541,0.000000,0.000000,0.457425,0.000000,0.000000,WORKING,CLEAR
1782527231641,0.000000,0.000000,0.456320,0.000000,0.000000,WORKING,CLEAR
1782527231741,0.000000,0.000000,0.455217,0.000000,0.000000,WORKING,CLEAR
1782527231841,0.000000,0.000000,0.454114,0.000000,0.000000,WORKING,CLEAR
1782527231941,0.000000,0.000000,0.453014,0.000000,0.000000,WORKING,CLEAR
1782527232041,0.000000,0.000000,0.451914,0.000000,0.000000,WORKING,CLEAR
1782527232141,0.000000,0.000000,0.450816,0.000000,0.000000,WORKING,CLEAR
1782527232241,0.000000,0.000000,0.449720,0.000000,0.000000,WORKING,CLEAR
1782527232341,0.000000,0.000000,0.448625,0.000000,0.000000,WORKING,CLEAR
1782527232441,0.000000,0.000000,0.447532,0.000000,0.000000,WORKING,CLEAR
1782527232541,0.000000,0.000000,0.446440,0.000000,0.000000,WORKING,CLEAR
1782527232641,0.000000,0.000000,0.445349,0.000000,0.000000,WORKING,CLEAR
1782527232741,0.000000,0.000000,0.444260,0.000000,0.000000,WORKING,CLEAR
1782527232841,0.000000,0.000000,0.443173,0.000000,0.000000,WORKING,CLEAR
1782527232941,0.000000,0.000000,0.442087,0.000000,0.000000,WORKING,CLEAR
1782527233041,0.000000,0.000000,0.441002,0.000000,0.000000,WORKING,CLEAR
1782527233141,0.000000,0.000000,0.439919,0.000000,0.000000,WORKING,CLEAR
1782527233241,0.000000,0.000000,0.438838,0.000000,0.000000,WORKING,CLEAR
1782527233341,0.000000,0.000000,0.437758,0.000000,0.000000,WORKING,CLEAR
1782527233441,0.000000,0.000000,0.436679,0.000000,0.000000,WORKING,CLEAR
1782527233541,0.000000,0.000000,0.435603,0.000000,0.000000,WORKING,CLEAR
1782527233641,0.000000,0.000000,0.434527,0.000000,0.000000,WORKING,CLEAR
1782527233741,0.000000,0.000000,0.433453,0.000000,0.000000,WORKING,CLEAR
1782527233841,0.000000,0.000000,0.432381,0.000000,0.000000,WORKING,CLEAR
1782527233941,0.000000,0.000000,0.431311,0.000000,0.000000,WORKING,CLEAR
1782527234041,0.000000,0.000000,0.430241,0.000000,0.000000,WORKING,CLEAR
1782527234141,0.000000,0.000000,0.429174,0.000000,0.000000,WORKING,CLEAR
1782527234241,0.000000,0.000000,0.428108,0.000000,0.000000,WORKING,CLEAR
1782527234341,0.000000,0.000000,0.427043,0.000000,0.000000,WORKING,CLEAR
1782527234441,0.000000,0.000000,0.425980,0.000000,0.000000,WORKING,CLEAR
1782527234541,0.000000,0.000000,0.424919,0.000000,0.000000,WORKING,CLEAR
1782527234641,0.000000,0.000000,0.423859,0.000000,0.000000,WORKING,CLEAR
1782527234741,0.000000,0.000000,0.422801,0.000000,0.000000,WORKING,CLEAR
1782527234841,0.000000,0.000000,0.421745,0.000000,0.000000,WORKING,CLEAR
1782527234941,0.000000,0.000000,0.420690,0.000000,0.000000,WORKING,CLEAR
1782527235041,0.000000,0.000000,0.419636,0.000000,0.000000,WORKING,CLEAR
1782527235141,0.000000,0.000000,0.418584,0.000000,0.000000,WORKING,CLEAR
1782527235241,0.000000,0.000000,0.417534,0.000000,0.000000,WORKING,CLEAR
1782527235341,0.000000,0.000000,0.416486,0.000000,0.000000,WORKING,CLEAR
1782527235441,0.000000,0.000000,0.415439,0.000000,0.000000,WORKING,CLEAR
1782527235541,0.000000,0.000000,0.414393,0.000000,0.000000,WORKING,CLEAR
1782527235641,0.000000,0.000000,0.413350,0.000000,0.000000,WORKING,CLEAR
1782527235741,0.000000,0.000000,0.412307,0.000000,0.000000,WORKING,CLEAR
1782527235841,0.000000,0.000000,0.411267,0.000000,0.000000,WORKING,CLEAR
1782527235941,0.000000,0.000000,0.410228,0.000000,0.000000,WORKING,CLEAR
1782527236041,0.000000,0.000000,0.409191,0.000000,0.000000,WORKING,CLEAR
1782527236141,0.000000,0.000000,0.408155,0.000000,0.000000,WORKING,CLEAR
1782527236241,0.000000,0.000000,0.407121,0.000000,0.000000,WORKING,CLEAR
1782527236341,0.000000,0.000000,0.406089,0.000000,0.000000,WORKING,CLEAR
1782527236441,0.000000,0.000000,0.405058,0.000000,0.000000,WORKING,CLEAR
1782527236541,0.000000,0.000000,0.404029,0.000000,0.000000,WORKING,CLEAR
1782527236641,0.000000,0.000000,0.403002,0.000000,0.000000,WORKING,CLEAR
1782527236741,0.000000,0.000000,0.401976,0.000000,0.000000,WORKING,CLEAR
1782527236841,0.000000,0.000000,0.400952,0.000000,0.000000,WORKING,CLEAR
1782527236941,0.000000,0.000000,0.399930,0.000000,0.000000,WORKING,CLEAR
1782527237041,0.000000,0.000000,0.398909,0.000000,0.000000,WORKING,CLEAR
1782527237141,0.000000,0.000000,0.397890,0.000000,0.000000,WORKING,CLEAR
1782527237241,0.000000,0.000000,0.396873,0.000000,0.000000,WORKING,CLEAR
1782527237341,0.000000,0.000000,0.395857,0.000000,0.000000,WORKING,CLEAR
1782527237441,0.000000,0.000000,0.394843,0.000000,0.000000,WORKING,CLEAR
1782527237541,0.000000,0.000000,0.393831,0.000000,0.000000,WORKING,CLEAR
1782527237641,0.000000,0.000000,0.392820,0.000000,0.000000,WORKING,CLEAR
1782527237741,0.000000,0.000000,0.391811,0.000000,0.000000,WORKING,CLEAR
1782527237841,0.000000,0.000000,0.390804,0.000000,0.000000,WORKING,CLEAR
1782527237941,0.000000,0.000000,0.389798,0.000000,0.000000,WORKING,CLEAR
1782527238041,0.000000,0.000000,0.388795,0.000000,0.000000,WORKING,CLEAR
1782527238141,0.000000,0.000000,0.387792,0.000000,0.000000,WORKING,CLEAR
1782527238241,0.000000,0.000000,0.386792,0.000000,0.000000,WORKING,CLEAR
1782527238341,0.000000,0.000000,0.385793,0.000000,0.000000,WORKING,CLEAR
1782527238441,0.000000,0.000000,0.384796,0.000000,0.000000,WORKING,CLEAR
1782527238541,0.000000,0.000000,0.383801,0.000000,0.000000,WORKING,CLEAR
1782527238641,0.000000,0.000000,0.382807,0.000000,0.000000,WORKING,CLEAR
1782527238741,0.000000,0.000000,0.381815,0.000000,0.000000,WORKING,CLEAR
1782527238841,0.000000,0.000000,0.380825,0.000000,0.000000,WORKING,CLEAR
1782527238941,0.000000,0.000000,0.379836,0.000000,0.000000,WORKING,CLEAR
1782527239041,0.000000,0.000000,0.378850,0.000000,0.000000,WORKING,CLEAR
1782527239141,0.000000,0.000000,0.377864,0.000000,0.000000,WORKING,CLEAR
1782527239241,0.000000,0.000000,0.376881,0.000000,0.000000,WORKING,CLEAR
1782527239341,0.000000,0.000000,0.375899,0.000000,0.000000,WORKING,CLEAR
1782527239441,0.000000,0.000000,0.374920,0.000000,0.000000,WORKING,CLEAR
1782527239541,0.000000,0.000000,0.373941,0.000000,0.000000,WORKING,CLEAR
1782527239641,0.000000,0.000000,0.372965,0.000000,0.000000,WORKING,CLEAR
1782527239741,0.000000,0.000000,0.371990,0.000000,0.000000,WORKING,CLEAR
1782527239841,0.000000,0.000000,0.371017,0.000000,0.000000,WORKING,CLEAR
1782527239941,0.000000,0.000000,0.370046,0.000000,0.000000,WORKING,CLEAR
1782527240041,0.000000,0.000000,0.369077,0.000000,0.000000,WORKING,CLEAR
1782527240141,0.000000,0.000000,0.368109,0.000000,0.000000,WORKING,CLEAR
1782527240241,0.000000,0.000000,0.367143,0.000000,0.000000,WORKING,CLEAR
1782527240341,0.000000,0.000000,0.366179,0.000000,0.000000,WORKING,CLEAR
1782527240441,0.000000,0.000000,0.365216,0.000000,0.000000,WORKING,CLEAR
1782527240541,0.000000,0.000000,0.364255,0.000000,0.000000,WORKING,CLEAR
1782527240641,0.000000,0.000000,0.363296,0.000000,0.000000,WORKING,CLEAR
1782527240741,0.000000,0.000000,0.362339,0.000000,0.000000,WORKING,CLEAR
1782527240841,0.000000,0.000000,0.361384,0.000000,0.000000,WORKING,CLEAR
1782527240941,0.000000,0.000000,0.360430,0.000000,0.000000,WORKING,CLEAR
1782527241041,0.000000,0.000000,0.359478,0.000000,0.000000,WORKING,CLEAR
1782527241141,0.000000,0.000000,0.358528,0.000000,0.000000,WORKING,CLEAR
1782527241241,0.000000,0.000000,0.357579,0.000000,0.000000,WORKING,CLEAR
1782527241341,0.000000,0.000000,0.356632,0.000000,0.000000,WORKING,CLEAR
1782527241441,0.000000,0.000000,0.355687,0.000000,0.000000,WORKING,CLEAR
1782527241541,0.000000,0.000000,0.354744,0.000000,0.000000,WORKING,CLEAR
1782527241641,0.000000,0.000000,0.353803,0.000000,0.000000,WORKING,CLEAR
1782527241741,0.000000,0.000000,0.352863,0.000000,0.000000,WORKING,CLEAR
1782527241841,0.000000,0.000000,0.351925,0.000000,0.000000,WORKING,CLEAR
1782527241941,0.000000,0.000000,0.350989,0.000000,0.000000,WORKING,CLEAR
1782527242041,0.000000,0.000000,0.350055,0.000000,0.000000,WORKING,CLEAR
1782527242141,0.000000,0.000000,0.349122,0.000000,0.000000,WORKING,CLEAR
1782527242241,0.000000,0.000000,0.348191,0.000000,0.000000,WORKING,CLEAR
1782527242341,0.000000,0.000000,0.347262,0.000000,0.000000,WORKING,CLEAR
1782527242441,0.000000,0.000000,0.346335,0.000000,0.000000,WORKING,CLEAR
1782527242541,0.000000,0.000000,0.345410,0.000000,0.000000,WORKING,CLEAR
1782527242641,0.000000,0.000000,0.344486,0.000000,0.000000,WORKING,CLEAR
1782527242741,0.000000,0.000000,0.343564,0.000000,0.000000,WORKING,CLEAR
1782527242841,0.000000,0.000000,0.342644,0.000000,0.000000,WORKING,CLEAR
1782527242941,0.000000,0.000000,0.341725,0.000000,0.000000,WORKING,CLEAR
1782527243041,0.000000,0.000000,0.340809,0.000000,0.000000,WORKING,CLEAR
1782527243141,0.000000,0.000000,0.339894,0.000000,0.000000,WORKING,CLEAR
1782527243241,0.000000,0.000000,0.338981,0.000000,0.000000,WORKING,CLEAR
1782527243341,0.000000,0.000000,0.338070,0.000000,0.000000,WORKING,CLEAR
1782527243441,0.000000,0.000000,0.337160,0.000000,0.000000,WORKING,CLEAR
1782527243541,0.000000,0.000000,0.336253,0.000000,0.000000,WORKING,CLEAR
1782527243641,0.000000,0.000000,0.335347,0.000000,0.000000,WORKING,CLEAR
1782527243741,0.000000,0.000000,0.334443,0.000000,0.000000,WORKING,CLEAR
1782527243841,0.000000,0.000000,0.333540,0.000000,0.000000,WORKING,CLEAR
1782527243941,0.000000,0.000000,0.332640,0.000000,0.000000,WORKING,CLEAR
1782527244041,0.000000,0.000000,0.331741,0.000000,0.000000,WORKING,CLEAR
1782527244141,0.000000,0.000000,0.330844,0.000000,0.000000,WORKING,CLEAR
1782527244241,0.000000,0.000000,0.329949,0.000000,0.000000,WORKING,CLEAR
1782527244341,0.000000,0.000000,0.329055,0.000000,0.000000,WORKING,CLEAR
1782527244441,0.000000,0.000000,0.328164,0.000000,0.000000,WORKING,CLEAR
1782527244541,0.000000,0.000000,0.327274,0.000000,0.000000,WORKING,CLEAR
1782527244641,0.000000,0.000000,0.326386,0.000000,0.000000,WORKING,CLEAR
1782527244741,0.000000,0.000000,0.325500,0.000000,0.000000,WORKING,CLEAR
1782527244841,0.000000,0.000000,0.324615,0.000000,0.000000,WORKING,CLEAR
1782527244941,0.000000,0.000000,0.323732,0.000000,0.000000,WORKING,CLEAR
1782527245041,0.000000,0.000000,0.322852,0.000000,0.000000,WORKING,CLEAR
1782527245141,0.000000,0.000000,0.321972,0.000000,0.000000,WORKING,CLEAR
1782527245241,0.000000,0.000000,0.321095,0.000000,0.000000,WORKING,CLEAR
1782527245341,0.000000,0.000000,0.320220,0.000000,0.000000,WORKING,CLEAR
